"DATE","TIME","YEAR","MONTH","DAY","SITE_DESCRIPTION","SITE","FLOW_cfs","STAGE_ft","TEMP_degC","COND_uScm","DO_ppm","PH_su","PSAT_pct","TP_ppb","PO4_ppb","NH4_ppb","NO23_ppb","NO2_ppb","TN_ppb","SIO2_ppb","TSS_ppm","TURBIDITY_NTU","TP_DUP","PO4_DUP","NH4_DUP","NO23_DUP","NO2_DUP","TN_DUP","SIO2_DUP","TSS_DUP","NOTES","TP_MDL","PO4_MDL","NH4_MDL","NO23_MDL","NO2_MDL","TN_MDL","TP_ppm","NH4_ppm","NO2_ppm","NO23_ppm","TN_ppm","SIO2_ppm","PO4_ppm","INDEX"
2016-10-17,"1338","2016","10","17","NF Sprague R @ Ivory Pine","SR0140",82.14,1.4,7.16,71,10.56,7.49,102.9,65,45,7,4,0.5,134,30100,1.60000002384186,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065,0.007,5e-04,0.004,0.134,30.1,0.045,"363"
2016-10-18,"1140","2016","10","18","Sprague R @ Godowa Rd","SR0060",183.48,1.26,10.14,95,9.81,8.04,102.8,62,46,9,29,0.5,173,32100,5,3.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,0.009,5e-04,0.029,0.173,32.1,0.046,"364"
2016-10-18,"1345","2016","10","18","Sycan R @ Drews Rd","SR0070",16.83,0.92,9.54,164,10.19,7.89,105.2,68,43,16,44,0.5,436,31600,2.5,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,0.016,5e-04,0.044,0.436,31.6,0.043,"365"
2016-10-18,"1009","2016","10","18","SF Sprague R @ Ivory Pine","SR0150",23.79,0.26,8.3,110,9.39,7.66,94.2,76,40,8,9,0.5,499,30200,11.6,8.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076,0.008,5e-04,0.009,0.499,30.2,0.04,"366"
2016-10-19,"944","2016","10","19","Sprague R @ Lone Pine","SR0080",235.3,1.26,6.79,122,9.53,7.52,90.6,58,42,3,4,0.5,254,30000,2.1,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.003,5e-04,0.004,0.254,30,0.042,"367"
2016-10-19,"1058","2016","10","19","Sprague R @ Power Plant","SR0090",263.07,1.68,8.1,118,10.54,8.13,103.4,55,40,7,4,0.5,199,29100,2.1,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,0.007,5e-04,0.004,0.199,29.1,0.04,"368"
2016-10-31,"1205","2016","10","31","NF Sprague R @ FS 3411 Rd","SR0040",68.39,1.56,5.25,55,10.98,7.01,101.5,57,38,8,11,0.5,136,27900,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turbidity duplicate failed KK; turbidity primary and dup replaced with NA",NA,NA,NA,NA,NA,NA,0.057,0.008,5e-04,0.011,0.136,27.9,0.038,"369"
2016-10-31,"1053","2016","10","31","SF Sprague R @ Picnic Area","SR0050",18.27,0.86,5.98,99,10.89,7.35,102.7,44,28,8,4,0.5,100,36100,1,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,0.008,5e-04,0.004,0.1,36.1,0.028,"370"
2016-10-31,"1328","2016","10","31","NF Sprague R @ Ivory Pine","SR0140",90.9,1.54,6.55,69,10.73,7.41,102.5,58,40,8,4,0.5,128,30200,2.7,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.008,5e-04,0.004,0.128,30.2,0.04,"371"
2016-11-01,"1128","2016","11","1","Sprague R @ Godowa Rd","SR0060",184.87,1.28,8.94,95,9.97,7.68,101,61,42,16,39,0.5,155,31100,4.4,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,0.016,5e-04,0.039,0.155,31.1,0.042,"372"
2016-11-01,"1300","2016","11","1","Sycan R @ Drews Rd","SR0070",14.11,0.86,8.66,173,10.14,7.48,102.2,73,46,16,36,0.5,347,32300,1.5,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,0.016,5e-04,0.036,0.347,32.3,0.046,"373"
2016-11-01,"1010","2016","11","1","SF Sprague R @ Ivory Pine","SR0150",22.92,0.16,5.63,115,10.16,6.97,94.9,67,33,22,14,0.5,426,31600,9.1,8.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067,0.022,5e-04,0.014,0.426,31.6,0.033,"374"
2016-11-02,"947","2016","11","2","Sprague R @ Lone Pine","SR0080",256.07,1.3,6.1,133,9.88,7.45,93.4,60,41,9,9,0.5,248,31600,2.1,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.009,5e-04,0.009,0.248,31.6,0.041,"375"
2016-11-02,"1112","2016","11","2","Sprague R @ Power Plant","SR0090",283,1.72,6.74,122,10.9,7.68,104.7,59,38,9,4,0.5,175,30100,1.9,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.009,5e-04,0.004,0.175,30.1,0.038,"376"
2016-11-14,"1111","2016","11","14","NF Sprague R @ FS 3411 Rd","SR0040",48.07,1.38,6.24,56,10.82,7.5,101.7,60,42,3,10,0.5,69,29600,1.79999995231628,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.003,5e-04,0.01,0.069,29.6,0.042,"377"
2016-11-14,"1300","2016","11","14","SF Sprague R @ Picnic Area","SR0050",14.43,0.76,7.05,95,11.06,7.68,106.3,37,26,7,4,0.5,75,36800,0.5,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037,0.007,5e-04,0.004,0.075,36.8,0.026,"378"
2016-11-14,"1034","2016","11","14","NF Sprague R @ Ivory Pine","SR0140",68.16,1.24,6.62,70,10.6,7.62,100.6,47,37,6,4,0.5,50,31600,1.79999995231628,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,0.006,5e-04,0.004,0.05,31.6,0.037,"379"
2016-11-15,"945","2016","11","15","Sprague R @ Godowa Rd","SR0060",171.71,1.14,10.53,92,9.59,7.83,100.2,54,42,13,41,0.5,112,33700,4,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,0.013,5e-04,0.041,0.112,33.7,0.042,"380"
2016-11-15,"1015","2016","11","15","SF Sprague R @ Ivory Pine","SR0150",15.81,0.04,8.26,103,9.73,7.57,96.2,55,27,13,9,0.5,207,34000,13.1,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,0.013,5e-04,0.009,0.207,34,0.027,"381"
2016-11-16,"1413","2016","11","16","Sycan R @ Drews Rd","SR0070",22,1.71,7.13,151,10.54,7.59,101.5,58,36,13,9,0.5,321,31000,NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,"TSS duplicate failed KK; TSS primary and dup replaced with NA; Discharge and staff height from OWRD gage",NA,NA,NA,NA,NA,NA,0.058,0.013,5e-04,0.009,0.321,31,0.036,"382"
2016-11-16,"1457","2016","11","16","Sprague R @ Lone Pine","SR0080",223,1.15,6.92,110,10.69,7.79,102.3,55,34,9,4,0.5,135,31200,7.6,2.83,NA,NA,NA,NA,NA,NA,NA,NA,"Discharge and staff height from OWRD gage",NA,NA,NA,NA,NA,NA,0.055,0.009,5e-04,0.004,0.135,31.2,0.034,"383"
2016-11-16,"1552","2016","11","16","Sprague R @ Power Plant","SR0090",246,1.64,7.55,105,10.96,8.15,106.5,53,38,8,4,0.5,141,30200,2.1,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,0.008,5e-04,0.004,0.141,30.2,0.038,"384"
2016-11-28,"1349","2016","11","28","NF Sprague R @ FS 3411 Rd","SR0040",66,1.4,3.14,54,11.51,8.26,100.6,55,42,9,14,0.5,44,29900,1.66999995708466,1.41,NA,NA,NA,NA,NA,NA,NA,NA,"2.a. TP,47 Dup,62 KK",NA,NA,NA,NA,NA,NA,0.055,0.009,5e-04,0.014,0.044,29.9,0.042,"385"
2016-11-28,"1127","2016","11","28","SF Sprague R @ Picnic Area","SR0050",15.342,0.8,2.66,91,11.94,7.65,103.1,34,24,10,8,0.5,55,35600,1.22000002861023,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.01,5e-04,0.008,0.055,35.6,0.024,"386"
2016-11-28,"1451","2016","11","28","NF Sprague R @ Ivory Pine","SR0140",74.088,1.34,3.78,67,11.86,7.55,105.6,46,36,8,10,0.5,52,30600,2.13,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,0.008,5e-04,0.01,0.052,30.6,0.036,"387"
2016-11-29,"1130","2016","11","29","Sprague R @ Godowa Rd","SR0060",186.097,1.18,6.77,88,11.16,8.06,107,55,40,11,40,0.5,89,33500,4.1,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,0.011,5e-04,0.04,0.089,33.5,0.04,"388"
2016-11-29,"1300","2016","11","29","Sycan R @ Drews Rd","SR0070",25.23,1.06,3.44,107,11.45,7.99,100.9,58,31,12,60,0.5,335,30300,2,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.012,5e-04,0.06,0.335,30.3,0.031,"389"
2016-11-29,"1033","2016","11","29","SF Sprague R @ Ivory Pine","SR0150",15.532,0.1,1.44,97,12.1,7.65,101,42,22,11,12,0.5,137,34600,NA,5.75,NA,NA,NA,NA,NA,NA,NA,NA,"TSS duplicate failed KK; TSS primary and dup replaced with NA",NA,NA,NA,NA,NA,NA,0.042,0.011,5e-04,0.012,0.137,34.6,0.022,"390"
2016-11-30,"1008","2016","11","30","Sprague R @ Lone Pine","SR0080",228.6,1.24,1.97,108,11.7,7.65,99.1,45,32,11,14,0.5,120,31700,3.8,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.011,5e-04,0.014,0.12,31.7,0.032,"391"
2016-11-30,"1209","2016","11","30","Sprague R @ Power Plant","SR0090",262,1.66,2.85,107,12.29,7.87,106.7,56,33,8,10,0.5,117,31100,2.4,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,0.008,5e-04,0.01,0.117,31.1,0.033,"392"
2016-12-13,"1200","2016","12","13","NF Sprague R @ FS 3411 Rd","SR0040",48.2,1.4,1.58,54,12.27,7.9,102.7,56,42,3,14,0.5,57,29900,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turbidity duplicate failed KK; turbidity primary and dup replaced with NA",NA,NA,NA,NA,NA,NA,0.056,0.003,5e-04,0.014,0.057,29.9,0.042,"393"
2016-12-13,"1049","2016","12","13","SF Sprague R @ Picnic Area","SR0050",18,1.12,0.01,93,12.64,8.11,101.1,52,26,7,13,0.5,102,37100,2.1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,"Discharge from OWRD gage; staff height verified with OWRD data",NA,NA,NA,NA,NA,NA,0.052,0.007,5e-04,0.013,0.102,37.1,0.026,"394"
2016-12-13,"1158","2016","12","13","NF Sprague R @ Ivory Pine","SR0140",79.314,1.34,1.72,68,12.59,7.96,105.8,60,37,6,11,0.5,70,31600,2.1,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.006,5e-04,0.011,0.07,31.6,0.037,"395"
2016-12-14,"1200","2016","12","14","Sprague R @ Power Plant","SR0090",343,1.82,-0.02,116,12.22,7.86,97.8,59,41,7,24,0.5,187,28800,5.1,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.007,5e-04,0.024,0.187,28.8,0.041,"396"
2016-12-15,"1007","2016","12","15","Sprague R @ Godowa Rd","SR0060",297,1.75,5.25,96,10.47,7.88,96.6,69,47,8,47,0.5,218,31000,12.4,8.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069,0.008,5e-04,0.047,0.218,31,0.047,"397"
2016-12-15,"1230","2016","12","15","Sycan R @ Drews Rd","SR0070",155,2.6,1.36,134,11.28,7.49,93.9,140,63,11,30,0.5,620,21700,33.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.011,5e-04,0.03,0.62,21.7,0.063,"398"
2016-12-15,"1305","2016","12","15","Sprague R @ Lone Pine","SR0080",304,1.54,1.83,106,11.92,7.77,100.4,58,41,10,38,0.5,237,29800,7.9,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.01,5e-04,0.038,0.237,29.8,0.041,"399"
2016-12-16,"1009","2016","12","16","NF Sprague R @ FS 3411 Rd","SR0040",77,1.58,1.7,49,12.12,7.95,101.7,57,33,3,19,0.5,153,26200,2.4,3.98,NA,NA,NA,NA,NA,NA,NA,NA,"high flow event",NA,NA,NA,NA,NA,NA,0.057,0.003,5e-04,0.019,0.153,26.2,0.033,"400"
2016-12-16,"930","2016","12","16","SF Sprague R @ Picnic Area","SR0050",52,1.26,0.7,68,12.16,7.85,99.3,75,29,7,54,0.5,428,29200,7.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,"high flow event",NA,NA,NA,NA,NA,NA,0.075,0.007,5e-04,0.054,0.428,29.2,0.029,"401"
2016-12-16,"1045","2016","12","16","NF Sprague R @ Ivory Pine","SR0140",120,1.9,1.86,59,11.6,7.87,97.9,79,43,3,35,0.5,278,27500,8.8,9.13,NA,NA,NA,NA,NA,NA,NA,NA,"high flow event",NA,NA,NA,NA,NA,NA,0.079,0.003,5e-04,0.035,0.278,27.5,0.043,"402"
2016-12-16,"1105","2016","12","16","SF Sprague R @ Ivory Pine","SR0150",450,4.36,0.37,49,11.49,7.37,93,202,109,20,NA,2,931,17500,42.9,40.7,NA,NA,NA,NA,NA,NA,NA,NA,"5.a high flow event KK; NOx dup failed so primary and dup replaced with NA",NA,NA,NA,NA,NA,NA,0.202,0.02,0.002,NA,0.931,17.5,0.109,"403"
2016-12-20,"1230","2016","12","16","Sprague R @ Lone Pine","SR0080",531,2.44,0.41,113,11.37,7.42,91.5,107,67,28,98,0.5,539,28400,14.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,"high flow event",NA,NA,NA,NA,NA,NA,0.107,0.028,5e-04,0.098,0.539,28.4,0.067,"404"
2016-12-20,"1115","2016","12","16","Sprague R @ Power Plant","SR0090",573,2.3,0.23,88,11.57,7.26,92.6,166,93,31,96,0.5,731,24400,26.8,30.8,NA,NA,NA,NA,NA,NA,NA,NA,"high flow event",NA,NA,NA,NA,NA,NA,0.166,0.031,5e-04,0.096,0.731,24.4,0.093,"405"
2016-12-27,"1110","2016","12","27","NF Sprague R @ FS 3411 Rd","SR0040",83,1.45,0.62,52,12.51,NA,101.6,60,39,7,18,0.5,116,30300,5.9,2.89,NA,NA,NA,NA,NA,NA,NA,NA,"pH unusually high, replaced with NA",NA,NA,NA,NA,NA,NA,0.06,0.007,5e-04,0.018,0.116,30.3,0.039,"406"
2016-12-27,"1150","2016","12","27","NF Sprague R @ Ivory Pine","SR0140",115,1.9,-0.01,67,12.47,8.29,99.5,56,39,6,24,0.5,89,32200,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turbidity duplicate failed KK; turbidity primary and dup replaced with NA",NA,NA,NA,NA,NA,NA,0.056,0.006,5e-04,0.024,0.089,32.2,0.039,"407"
2016-12-28,"1110","2016","12","28","Sprague R @ Godowa Rd","SR0060",200,1.2,3.62,89,11.38,8.14,100.3,60,43,10,57,0.5,149,34300,9.4,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.01,5e-04,0.057,0.149,34.3,0.043,"408"
2016-12-28,"1125","2016","12","28","Sycan R @ Drews Rd","SR0070",20,1.04,2.11,113,11.45,7.95,96.9,51,30,9,44,0.5,269,31900,1.5,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051,0.009,5e-04,0.044,0.269,31.9,0.03,"409"
2016-12-29,"855","2016","12","29","Sprague R @ Lone Pine","SR0080",448,2.12,-0.05,114,12.23,7.72,97.5,61,41,16,70,0.5,210,34000,4,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,0.016,5e-04,0.07,0.21,34,0.041,"410"
2016-12-29,"935","2016","12","29","Sprague R @ Power Plant","SR0090",467,2.13,-0.07,109,12.55,8.21,100,62,43,18,65,0.5,214,34000,2.5,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,0.018,5e-04,0.065,0.214,34,0.043,"411"
2017-01-09,"1215","2017","1","9","NF Sprague @ 3411 Rd","SR0040",58,1.46,2.26,49,11.72,8.14,101.1,57,37,7,20,0.5,90,27000,2.88,2.97,0.058,0.038,0.003,0.019,5e-04,0.108,26.7,3.06,"2.a. TP and Dup changed from 44, 55",9,3,6,8,1,30,0.057,0.007,5e-04,0.02,0.09,27,0.037,"412"
2017-01-09,NA,"2017","1","9","SF Sprague @ Picnic Area","SR0050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site froze",9,3,6,8,1,30,NA,NA,NA,NA,NA,NA,NA,"413"
2017-01-11,"1226","2017","1","11","Sprague R @ Godowa Rd","SR0060",NA,1.98,3.18,75,10.85,7.91,96.1,98,59,25,54,0.5,363,26300,31,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.098,0.025,5e-04,0.054,0.363,26.3,0.059,"414"
2017-01-09,"1000","2017","1","9","Sycan R @ Drews Rd","SR0070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site froze",9,3,6,8,1,30,NA,NA,NA,NA,NA,NA,NA,"415"
2017-01-11,"930","2017","1","11","Sprague R @ Lone Pine","SR0080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site froze",9,3,6,8,1,30,NA,NA,NA,NA,NA,NA,NA,"416"
2017-01-11,"900","2017","1","11","Sprague R @ Power Plant","SR0090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site froze",9,3,6,8,1,30,NA,NA,NA,NA,NA,NA,NA,"417"
2017-01-09,"1130","2017","1","9","N. Fork Sprague R @ Ivory Pine","SR0140",35,2.16,0.04,62,11.33,7.71,92,63,46,7,30,0.5,141,27200,5.45,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.063,0.007,5e-04,0.03,0.141,27.2,0.046,"418"
2017-01-09,"1115","2017","1","9","SF Sprague @ Ivory Pine","SR0150",20,1.5,0.08,83,11.24,7.84,91.4,154,111,54,65,0.5,630,24600,33.6,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.154,0.054,5e-04,0.065,0.63,24.6,0.111,"419"
2017-01-11,"1150","2017","1","9","SF Sprague @ Ivory Pine","SR0150",NA,3.74,0.01,57,11.45,7.5,92.8,149,98,44,46,0.5,622,17100,24,20.9,0.149,0.094,0.039,0.045,5e-04,0.607,16.9,24.6,"high flow event",9,3,6,8,1,30,0.149,0.044,5e-04,0.046,0.622,17.1,0.098,"420"
2017-01-23,"1124","2017","1","23","NF Sprague @ 3411 Rd","SR0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site froze",9,3,6,8,1,30,NA,NA,NA,NA,NA,NA,NA,"421"
2017-01-23,"1009","2017","1","23","SF Sprague @ Picnic Area","SR0050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site froze",9,3,6,8,1,30,NA,NA,NA,NA,NA,NA,NA,"422"
