INDEX,DATE,GPS_N,GPS_W,Site ID,SITE,JD,CJD,MO,DAY,YR,TIME,Q_CFS,STAFF_GAGE_FT,TEMP_C,TEMP_CALC,TEMP_ACT,TEMP_DIFF,COND_MS_CM,COND_US_CM,COND_CALC,COND_ACT,COND_DIFF,DO_mgl,DO_CALC,DO_ACT,DO_DIFF,PH,PH_CALC,PH_ACT,PH_DIFF,PSAT_perc,PSAT_CALC,PSAT_ACT,PSAT_DIFF,TP_MGL,TP_DUP,TP_SPIKE,TP_DIFF,TP_RPD,TP_PASS_FAIL,PO4_MGL,PO4_DUP,PO4_SPIKE,PO4_DIFF,PO4_RPD,PO4_PASS_FAIL,NH4_MGL,NH4_DUP,NH4_SPIKE,NH4_DIFF,NH4_RPD,NH4_PASS_FAIL,NO3NO2_MGL,NO3NO2_DUP,NO3NO2_SPIKE,NO3NO2_DIFF,NO3NO2_RPD,NO3NO2_PASS_FAIL,NO2_MGL,NO2_DUP,NO2_SPIKE,NO2_DIFF,NO2_RPD,NO2_PASS_FAIL,TN_MGL,TN_DUP,TN_SPIKE,TN_DIFF,TN_RPD,TN_PASS_FAIL,CL_MGL,CL_DUP,CL_SPIKE,CL_DIFF,CL_RPD,CL_PASS_FAIL,SIO2+MGL,SIO2_DUP,SIO2_SPIKE,SIO2_DIFF,SIO2_RPD,SIO2_PASS_FAIL,TSS_MGL,TSS_DUP,TSS_DIFF,TSS_RPD,TSS_PASS_FAIL,TURB_MGL,TURB_DUP,TURB_DIFF,TURB_RPD,TURB_PASS_FAIL,CHLA_UGL,CHLA_DUP,CHLA_DIFF,CHLA_RPD,CHLA_PASS_FAIL,PHAE_UGL,PHAE_DUP,PHAE_DIFF,PHAE_RPD,PHAE_PASS_FAIL,Notes
1162,8/27/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,240,2796,8,27,2008,1313,11.39,0.84,18.2,20.3,20.3,0,0.1195,119.5,147,147.6,0.6,10.2,7.69,7.96,0.27,8.56,10.05,10.1,0.05,125.8,100,103,3,0.039,,,,,,0.026,,,,,,0.015,,,,,,0.08,,,,,,,,,,,,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,8/26/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,239,2795,8,26,2008,1040,103.67,0.79,16.72,20.3,20.3,0,0.1293,129.3,147,144.8,2.2,6.64,7.71,7.94,0.23,8.41,10.06,10.01,0.05,79.5,100,102.6,2.6,0.042,,,,,,0.024,,,,,,0.02,,,,,,0.004,,,,,,,,,,,,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,8/26/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,239,2795,8,26,2008,1240,121.15,1.32,18.47,20.3,20.3,0,0.114,114,147,144.8,2.2,9.8,7.71,7.94,0.23,8.7,10.06,10.01,0.05,122.6,100,102.6,2.6,0.034,,,,,,0.024,,,,,,0.011,,,,,,0.004,,,,,,,,,,,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,9/10/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,254,2810,9,10,2008,1045,46.11,0.69,7.54,20.7,20.7,0,0.0534,53.4,147,144.7,2.3,10.38,7.53,7.6,0.07,7.43,10.05,10.01,0.04,101.2,100,100.2,0.2,0.075,0.049,,0.026,41.93548387,fail,0.047,0.049,,0.002,4.166666667,pass,0.013,0.011,,0.002,16.66666667,pass,0.032,0.03,,0.002,6.451612903,pass,,,,,,,0.087,0.087,,0,0,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TP+Dup changed from .046, .044,  PO4+Dup changed from .049, .047"
1166,9/10/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,254,2810,9,10,2008,910,11.68,0.28,10.68,20.7,20.7,0,0.094,94,147,144.7,2.3,9.14,7.53,7.6,0.07,7.53,10.05,10.01,0.04,96.1,100,100.2,0.2,0.026,,,,,,0.027,,,,,,0.012,,,,,,0.008,,,,,,,,,,,,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,9/9/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,253,2809,9,9,2008,838,136.8,0.88,14.01,20.7,20.7,0,0.1133,113.3,147,147.7,0.7,7.24,7.58,7.79,0.21,7.77,10,10.03,0.03,82.8,100,102,2,0.045,0.046,,0.001,2.197802198,pass,0.042,0.041,,0.001,2.409638554,pass,0.011,0.011,,0,0,pass,0.008,0.008,,0,0,pass,,,,,,,0.2,0.2,,0,0,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TP+Dup rerun changed from .061, .047 "
1168,9/10/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,254,2810,9,10,2008,1219,13.04,0.88,16.37,20.7,20.7,0,0.1201,120.1,147,144.7,2.3,8.9,7.53,7.6,0.07,8.15,10.05,10.01,0.04,106,100,100.2,0.2,0.033,,,,,,0.025,,,,,,0.016,,,,,,0.053,,,,,,,,,,,,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,9/9/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,253,2809,9,9,2008,1045,111.74,0.87,17.82,20.7,20.7,0,0.1285,128.5,147,147.7,0.7,6.63,7.58,7.79,0.21,8.07,10,10.03,0.03,81.7,100,102,2,0.031,,,,,,0.021,,,,,,0.015,,,,,,0.004,,,,,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,9/9/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,253,2809,9,9,2008,1213,132.31,1.42,17.92,20.7,20.7,0,0.1116,111.6,147,147.7,0.7,10.05,7.58,7.79,0.21,8.71,10,10.03,0.03,124.5,100,102,2,0.039,,,,,,0.029,,,,,,0.01,,,,,,0.004,,,,,,,,,,,,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,9/24/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,268,2824,9,24,2008,1010,46.16,0.69,5.62,18.6,18.59,0.01,0.0542,54.2,147,148.6,1.6,10.12,7.22,7.07,0.15,7.83,10.07,10.02,0.05,93.8,100,97.2,2.8,0.048,0.042,,0.006,13.33333333,pass,0.047,0.048,,0.001,2.105263158,pass,0.011,0.01,,0.001,9.523809524,pass,0.025,0.026,,0.001,3.921568627,pass,,,,,,,0.078,0.097,,0.019,21.71428571,fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN+Dup rerun changed from .090 .072
1172,9/24/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,268,2824,9,24,2008,850,11.9,0.3,7.44,18.6,18.59,0.01,0.0938,93.8,147,148.6,1.6,9.36,7.22,7.07,0.15,7.85,10.07,10.02,0.05,90.8,100,97.2,2.8,0.025,,,,,,0.027,,,,,,0.009,,,,,,0.004,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,9/23/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,267,2823,9,23,2008,900,155.81,0.97,11.06,17.6,17.5,0.1,0.1121,112.1,147,147.6,0.6,8.2,7.91,8.06,0.15,7.82,10.07,10.05,0.02,86.4,100,101.1,1.1,0.055,,,,,,0.04,,,,,,0.015,,,,,,0.018,,,,,,,,,,,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,9/24/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,268,2824,9,24,2008,1120,15.15,0.94,11.66,18.6,18.59,0.01,0.1249,124.9,147,148.6,1.6,8.8,7.22,7.07,0.15,8.04,10.07,10.02,0.05,74.6,100,97.2,2.8,0.035,,,,,,0.031,,,,,,0.014,,,,,,0.068,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,9/23/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,267,2823,9,23,2008,1150,154.58,1.07,12.12,17.6,17.5,0.1,0.1213,121.3,147,147.6,0.6,8.92,7.91,8.06,0.15,8.33,10.07,10.05,0.02,96.4,100,101.1,1.1,0.041,0.042,,0.001,2.409638554,pass,0.028,0.028,,0,0,pass,0.01,0.013,,0.003,26.08695652,pass,0.004,0.004,,0,0,pass,,,,,,,0.194,0.224,,0.03,14.35406699,pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,9/23/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,267,2823,9,23,2008,1325,185.56,1.56,13.25,17.6,17.5,0.1,0.1186,118.6,147,147.6,0.6,10.42,7.91,8.06,0.15,8.75,10.07,10.05,0.02,116,100,101.1,1.1,0.044,,,,,,0.032,,,,,,0.01,,,,,,0.004,,,,,,,,,,,,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,10/7/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,281,2837,10,7,2008,1132,45.35,0.69,6.41,17.9,17.85,0.05,0.0538,53.8,147,149.4,2.4,9.65,7.82,7.51,0.31,7.86,10.07,10.1,0.03,90.6,100,95.4,4.6,0.052,0.053,,0.001,1.904761905,pass,0.048,0.049,,0.001,2.06185567,pass,0.003,0.006,,0.003,66.66666667,pass,0.018,0.018,,0,0,pass,0.002,0.002,,,,,0.06,0.063,,0.003,4.87804878,pass,,,,,,,30.9,31.1,,,,,,,,,,1.12,1.1,,,,,,,,,,,,,,
1178,10/7/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,281,2837,10,7,2008,1015,12.94,0.38,8.59,17.9,17.85,0.05,0.0949,94.9,147,149.4,2.4,9.04,7.82,7.51,0.31,8.05,10.07,10.1,0.03,89.8,100,95.4,4.6,0.041,,,,,,0.031,,,,,,0.003,,,,,,0.004,,,,,,0.002,,,,,,0.084,,,,,,,,,,,,37.5,,,,,,,,,,,1.56,,,,,,,,,,,,,,,
3.13,10/6/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,280,2836,10,6,2008,930,197.16,1.17,10.83,17.3,17.14,0.16,0.0985,98.5,147,147,0,8.2,8.04,7.9,0.14,7.77,10.07,10.07,0,86.2,100,97.3,2.7,0.062,0.056,,0.006,10.16949153,pass,0.042,0.042,,0,0,pass,0.008,0.008,,0,0,pass,0.023,0.022,,0.001,4.444444444,pass,0.003,0.002,,,,,0.189,0.186,,0.003,1.6,pass,,,,,,,33.5,33.6,,,,,,,,,,3.13,3.23,,,,,,,,,,,,,,
1180,10/7/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,281,2837,10,7,2008,1320,16.7,0.96,13.22,17.9,17.85,0.05,0.1206,120.6,147,149.4,2.4,9.82,7.82,7.51,0.31,8.11,10.07,10.1,0.03,108.7,100,95.4,4.6,0.048,,,,,,0.032,,,,,,0.007,,,,,,0.053,,,,,,0.002,,,,,,0.226,,,,,,,,,,,,28.8,,,,,,,,,,,2.18,,,,,,,,,,,,,,,
2.85,10/6/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,280,2836,10,6,2008,1147,,1.39,11.16,17.3,17.14,0.16,0.1232,123.2,147,147,0,8.56,8.04,7.9,0.14,7.95,10.07,10.07,0,90.5,100,97.3,2.7,0.056,,,,,,0.04,,,,,,0.007,,,,,,0.008,,,,,,0.001,,,,,,0.235,,,,,,,,,,,,32.8,,,,,,,,,,,2.85,,,,,,,,,,,,,,,
1182,10/6/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,280,2836,10,6,2008,1342,261.19,1.68,12.9,17.3,17.14,0.16,0.1189,118.9,147,147,0,9.46,8.04,7.9,0.14,8.52,10.07,10.07,0,104.1,100,97.3,2.7,0.055,,,,,,0.041,,,,,,0.003,,,,,,0.004,,,,,,0.002,,,,,,0.232,,,,,,,,,,,,31.4,,,,,,,,,,,3.92,,,,,,,,,,,,,,,
1183,10/21/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,295,2851,10,21,2008,1110,45.82,0.68,3.65,17.7,17.62,0.08,0.053,53,147,147.7,0.7,11.4,8.06,8.33,0.27,7.74,10.07,10.12,0.05,99.1,100,103,3,0.045,0.039,,0.006,14.28571429,pass,0.047,0.05,,0.003,6.18556701,pass,0.003,0.003,,0,0,pass,0.022,0.019,,0.003,14.63414634,pass,0.001,0.002,,,,,0.065,0.068,,0.003,4.511278195,pass,,,,,,,38.1,31.4,,,,,,,,,,0.845,1.4,,,,,,,,,,,,,,TP+Dup rerun changed from .051 .101
1184,10/21/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,295,2851,10,21,2008,917,12.64,0.49,3.82,17.7,17.62,0.08,0.0923,92.3,147,147.7,0.7,10.82,8.06,8.33,0.27,7.79,10.07,10.12,0.05,94.5,100,103,3,0.029,,,,,,0.03,,,,,,0.003,,,,,,0.004,,,,,,0.002,,,,,,0.084,,,,,,,,,,,,38.4,,,,,,,,,,,2.08,,,,,,,,,,,,,,,
1185,10/20/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,294,2850,10,20,2008,908,195.88,1.08,9.66,17.1,17,0.1,0.0923,92.3,147,148.5,1.5,8.33,8.27,8.02,0.25,7.8,10.08,10.13,0.05,85.3,100,97,3,0.044,0.052,,0.008,16.66666667,pass,0.041,0.041,,0,0,pass,0.009,0.011,,0.002,20,pass,0.016,0.016,,0,0,pass,0.003,0.002,,,,,0.129,0.152,,0.023,16.37010676,pass,,,,,,,33.3,33.9,,,,,,,,,,3.29,3.21,,,,,,,,,,,,,,
1186,10/21/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,295,2851,10,21,2008,1240,17.52,0.96,8.31,17.7,17.62,0.08,0.1208,120.8,147,147.7,0.7,10.04,8.06,8.33,0.27,7.87,10.07,10.12,0.05,98.2,100,103,3,0.036,,,,,,0.031,,,,,,0.007,,,,,,0.072,,,,,,0.001,,,,,,0.209,,,,,,,,,,,,37.3,,,,,,,,,,,2.2,,,,,,,,,,,,,,,
1187,10/20/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,294,2850,10,20,2008,1113,198.71,1.26,9.98,17.1,17,0.1,0.1037,103.7,147,148.5,1.5,8.64,8.27,8.02,0.25,7.85,10.08,10.13,0.05,89.1,100,97,3,0.039,,,,,,0.031,,,,,,0.008,,,,,,0.004,,,,,,0.002,,,,,,0.147,,,,,,,,,,,,31.3,,,,,,,,,,,2.4,,,,,,,,,,,,,,,
1188,10/20/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,294,2850,10,20,2008,1240,241.56,1.6,9.93,17.1,17,0.1,0.1017,101.7,147,148.5,1.5,9.5,8.27,8.02,0.25,8.33,10.08,10.13,0.05,97.7,100,97,3,0.038,,,,,,0.034,,,,,,0.01,,,,,,0.004,,,,,,0.002,,,,,,0.15,,,,,,,,,,,,30.7,,,,,,,,,,,4.28,,,,,,,,,,,,,,,
1189,11/4/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,309,2865,11,4,2008,1117,41.61,0.66,3.36,17.7,17.62,0.08,0.0482,48.2,147,150.7,3.7,10.96,8.15,7.89,0.26,7.76,10.1,10.25,0.15,96.2,100,96.2,3.8,0.034,0.035,,0.001,2.898550725,pass,0.052,0.051,,0.001,1.941747573,pass,0.003,0.003,,0,0,pass,0.016,0.015,,0.001,6.451612903,pass,0.002,0.002,,,,,0.117,0.101,,0.016,14.67889908,pass,,,,,,,29.8,29.5,,,,,,,,,,1.09,1.09,,,,,,,,,,,,,,"TP+Dup rerun changed from .046, .047  PO4+Dup rerun changed .050, .050"
1190,11/4/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,309,2865,11,4,2008,932,15.41,0.35,4.21,17.7,17.62,0.08,0.085,85,147,150.7,3.7,10.16,8.15,7.89,0.26,7.83,10.1,10.25,0.15,91.6,100,96.2,3.8,0.037,,,,,,0.037,,,,,,0.003,,,,,,0.004,,,,,,0.002,,,,,,0.113,,,,,,,,,,,,37,,,,,,,,,,,1.08,,,,,,,,,,,,,,,
1191,11/3/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,308,2864,11,3,2008,1015,205.45,1.09,9.16,16.9,16.91,0.01,0.0829,82.9,147,137.8,9.2,8.91,7.81,7.27,0.54,7.85,10.07,10.27,0.2,91,100,91.6,8.4,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,
1192,11/4/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,309,2865,11,4,2008,1310,21.58,1.02,6.75,17.7,17.62,0.08,0.1219,121.9,147,150.7,3.7,9.64,8.15,7.89,0.26,7.85,10.1,10.25,0.15,92.3,100,96.2,3.8,0.089,,,,,,0.061,,,,,,0.207,,,,,,0.289,,,,,,0.055,,,,,,0.445,,,,,,,,,,,,30.9,,,,,,,,,,,1.99,,,,,,,,,,,,,,,
1193,11/3/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,308,2864,11,3,2008,1230,,,7.43,16.9,16.91,0.01,0.094,94,147,137.8,9.2,9.24,7.81,7.27,0.54,7.84,10.07,10.27,0.2,90.5,100,91.6,8.4,0.038,,,,,,0.036,,,,,,0.008,,,,,,0.004,,,,,,0.002,,,,,,0.162,,,,,,,,,,,,31,,,,,,,,,,,2.6,,,,,,,,,,,,,,,No Flow Taken- No Wading Rod
1194,11/3/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,308,2864,11,3,2008,1311,257.62,1.66,7.61,16.9,16.91,0.01,0.0903,90.3,147,137.8,9.2,9.03,7.81,7.27,0.54,8.18,10.07,10.27,0.2,88.9,100,91.6,8.4,0.041,0.042,,0.001,2.409638554,pass,0.038,0.038,,0,0,pass,0.006,0.007,,0.001,15.38461538,pass,0.004,0.004,,0,0,pass,0.002,0.003,,,,,0.157,0.172,,0.015,9.118541033,pass,,,,,,,31,31.2,,,,,,,,,,2.92,2.92,,,,,,,,,,,,,,
1195,11/17/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,322,2878,11,17,2008,1132,44.57,0.71,4.12,17.3,17.24,0.06,0.0545,54.5,147,149.9,2.9,10.95,7.95,7.82,0.13,7.54,10.07,10.17,0.1,96.9,100,97.7,2.3,0.04,0.041,,0.001,2.469135802,pass,0.051,0.051,,0,0,pass,0.016,0.023,,0.007,35.8974359,fail,0.014,0.016,,0.002,13.33333333,pass,0.001,0.001,,,,,0.109,0.131,,0.022,18.33333333,pass,,,,,,,29.4,28.6,,,,,,,,,,2.08,1.76,,,,,,,,,,,,,,
1196,11/17/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,322,2878,11,17,2008,1000,15.5,0.34,2.86,17.3,17.24,0.06,0.0895,89.5,147,149.9,2.9,11.11,7.95,7.82,0.13,7.54,10.07,10.17,0.1,95.1,100,97.7,2.3,0.021,,,,,,0.032,,,,,,0.015,,,,,,0.004,,,,,,0.001,,,,,,0.132,,,,,,,,,,,,35.7,,,,,,,,,,,2.25,,,,,,,,,,,,,,,"TP- PO4 rerun changed from .030, .036  "
1197,11/18/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,323,2879,11,18,2008,1025,198.23,1.07,8.22,18.1,17.89,0.21,0.0858,85.8,147,144.6,2.4,9.54,7.67,7.47,0.2,7.52,10.07,10.18,0.11,94,100,96.8,3.2,0.048,0.045,,0.003,6.451612903,pass,0.044,0.043,,0.001,2.298850575,pass,0.023,0.022,,0.001,4.444444444,pass,0.022,0.022,,0,0,pass,0.001,0.001,,,,,0.142,0.139,,0.003,2.135231317,pass,,,,,,,32.1,32.4,,,,,,,,,,1.83,2.51,,,,,,,,,,,,,,
1198,11/17/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,322,2878,11,17,2008,1410,24.15,1.08,7.5,17.3,17.24,0.06,0.1187,118.7,147,149.9,2.9,10.74,7.95,7.82,0.13,7.64,10.07,10.17,0.1,103.4,100,97.7,2.3,0.039,,,,,,0.033,,,,,,0.02,,,,,,0.045,,,,,,0.001,,,,,,0.321,,,,,,,,,,,,28.4,,,,,,,,,,,5.31,,,,,,,,,,,,,,,
1199,11/18/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,323,2879,11,18,2008,1252,221.58,1.38,6.26,18.1,17.89,0.21,0.0977,97.7,147,144.6,2.4,10.55,7.67,7.47,0.2,7.73,10.07,10.18,0.11,98.9,100,96.8,3.2,0.048,,,,,,0.037,,,,,,0.015,,,,,,0.004,,,,,,0.001,,,,,,0.184,,,,,,,,,,,,30.1,,,,,,,,,,,3.82,,,,,,,,,,,,,,,
1200,11/18/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,323,2879,11,18,2008,1435,263.88,1.69,5.87,18.1,17.89,0.21,0.0967,96.7,147,144.6,2.4,11,7.67,7.47,0.2,7.85,10.07,10.18,0.11,102,100,96.8,3.2,0.048,,,,,,0.039,,,,,,0.015,,,,,,0.004,,,,,,0.001,,,,,,0.158,,,,,,,,,,,,29.9,,,,,,,,,,,2.96,,,,,,,,,,,,,,,
1201,12/2/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,337,2893,12,2,2008,1045,44.23,0.69,4.09,17.5,17.35,0.15,0.0537,53.7,147,147.4,0.4,10.86,8.48,8.42,0.06,7.71,10.1,10.16,0.06,96.6,100,99.2,0.8,0.035,0.037,,0.002,5.555555556,pass,0.053,0.053,,0,0,pass,0.007,0.007,,0,0,pass,0.02,0.02,,0,0,pass,0.002,0.001,,,,,0.066,0.061,,0.005,7.874015748,pass,,,,,,,32.2,32.1,,,,,,,,,,1.21,1.16,,,,,,,,,,,,,,
1202,12/2/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,337,2893,12,2,2008,912,15.03,0.32,2.47,17.5,17.35,0.15,0.0888,88.8,147,147.4,0.4,11.09,8.48,8.42,0.06,7.63,10.1,10.16,0.06,94.6,100,99.2,0.8,0.043,,,,,,0.033,,,,,,0.006,,,,,,0.004,,,,,,0.002,,,,,,0.053,,,,,,,,,,,,39.2,,,,,,,,,,,1.76,,,,,,,,,,,,,,,"TP- PO4 rerun changed from .018, .034  "
1203,12/1/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,336,2892,12,1,2008,943,200.63,1.05,5.92,16.1,16.06,0.04,0.0888,88.8,147,146.4,0.6,9.64,8.55,8.02,0.53,7.67,10.08,10.17,0.09,89.7,100,92.9,7.1,0.046,0.054,,0.008,16,pass,0.047,0.042,,0.005,11.23595506,pass,0.01,0.01,,0,0,pass,0.031,0.029,,0.002,6.666666667,pass,0.002,0.002,,,,,0.093,0.086,,0.007,7.82122905,pass,,,,,,,35.4,35.6,,,,,,,,,,2.64,2.46,,,,,,,,,,,,,,"TP+Dup rerun changed from .027, .028  PO4+Dup rerun changed from .044, .044  "
1204,12/2/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,337,2893,12,2,2008,1228,25.52,1.09,4.9,17.5,17.35,0.15,0.1172,117.2,147,147.4,0.4,10.57,8.48,8.42,0.06,7.69,10.1,10.16,0.06,96.3,100,99.2,0.8,0.044,,,,,,0.03,,,,,,0.01,,,,,,0.048,,,,,,0.002,,,,,,0.204,,,,,,,,,,,,32.7,,,,,,,,,,,2.24,,,,,,,,,,,,,,,"TP- PO4 rerun changed from .019, .031 "
1205,12/1/08,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,336,2892,12,1,2008,1225,214.96,1.35,3.47,16.1,16.06,0.04,0.1002,100.2,147,146.4,0.6,10.32,8.55,8.02,0.53,7.85,10.08,10.17,0.09,91.9,100,92.9,7.1,0.046,,,,,,0.032,,,,,,0.011,,,,,,0.004,,,,,,0.002,,,,,,0.106,,,,,,,,,,,,33.4,,,,,,,,,,,3.5,,,,,,,,,,,,,,,"TP- PO4 rerun changed from .016, .035 "
1206,12/1/08,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,336,2892,12,1,2008,1355,262.41,1.67,4.05,16.1,16.06,0.04,0.0987,98.7,147,146.4,0.6,10.74,8.55,8.02,0.53,8.03,10.08,10.17,0.09,95.3,100,92.9,7.1,0.062,,,,,,0.037,,,,,,0.009,,,,,,0.004,,,,,,0.002,,,,,,0.1,,,,,,,,,,,,33.1,,,,,,,,,,,3.06,,,,,,,,,,,,,,,"TP- PO4 rerun changed from .027, .038"
1207,12/16/08,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,351,2907,12,16,2008,1015,39.61,0.64,-0.31,16.6,16.4,0.2,0.048,48,147,146.2,0.8,11.2,8.33,8.13,0.2,7.81,10.1,10.21,0.11,88.9,100,97.3,2.7,0.058,0.057,,0.001,1.739130435,pass,0.056,0.055,,0.001,1.801801802,pass,0.003,0.003,,0,0,pass,0.028,0.028,,0,0,pass,0.002,0.003,,,,,0.075,0.083,,0.008,10.12658228,pass,,,,,,,33.1,34,,,,,,,,,,1.61,1.46,,,,,,,,,,,,,,"TP+Dup rerun changed from .075, .040,  PO4+Dup rerun changed from .57"
1208,12/16/08,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,351,2907,12,16,2008,940,,,,16.6,16.4,0.2,,,147,146.2,0.8,,8.33,8.13,0.2,,10.1,10.21,0.11,,100,97.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Measurements taken - River Frozen
1209,12/15/08,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,350,2906,12,15,2008,950,192.21,1.05,3.69,15.8,15.68,0.12,0.0871,87.1,147,148,1,9.9,8.1,8.11,0.01,7.77,10.07,10.16,0.09,89.1,100,100,0,0.053,0.057,,0.004,7.272727273,pass,0.045,0.045,,0,0,pass,0.003,0.006,,0.003,66.66666667,pass,0.048,0.046,,0.002,4.255319149,pass,0.002,0.003,,,,,0.125,0.13,,0.005,3.921568627,pass,,,,,,,35,35.1,,,,,,,,,,4.06,4.25,,,,,,,,,,,,,,
1210,12/16/08,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,351,2907,12,16,2008,1300,18.95,0.98,0.87,16.6,16.4,0.2,0.1169,116.9,147,146.2,0.8,10.16,8.33,8.13,0.2,7.72,10.1,10.21,0.11,83.5,100,97.3,2.7,0.043,,,,,,0.039,,,,,,0.01,,,,,,0.072,,,,,,0.002,,,,,,0.229,,,,,,,,,,,,35.6,,,,,,,,,,,2.88,,,,,,,,,,,,,,,
